node_id,f_classic_000,f_classic_001,f_classic_002,f_classic_003,f_classic_004,f_classic_005,f_classic_006,f_classic_007,f_classic_008,f_classic_009,f_classic_010,f_classic_011,f_classic_012,f_classic_013,f_classic_014,f_classic_015,f_classic_016,f_classic_017,f_classic_018,f_classic_019,f_classic_020,f_classic_021,f_classic_022,f_classic_023,f_classic_024,f_classic_025,f_classic_026,f_classic_027,f_classic_028,f_classic_029,f_classic_030,f_classic_031,f_classic_032,f_classic_033,f_classic_034,f_classic_035,f_classic_036,f_classic_037,f_classic_038,f_classic_039,f_classic_040,f_classic_041,f_classic_042,f_classic_043,f_classic_044,f_classic_045,f_classic_046,f_classic_047,f_classic_048,f_classic_049,f_classic_050,f_classic_051,f_classic_052,f_classic_053,f_classic_054,f_classic_055,f_classic_056,f_classic_057,f_classic_058,f_classic_059,f_classic_060,f_classic_061,f_classic_062,f_classic_063,f_classic_064,f_classic_065,f_classic_066,f_classic_067,f_classic_068,f_classic_069,f_classic_070,f_classic_071,f_classic_072,f_classic_073,f_classic_074,f_classic_075,f_classic_076,f_classic_077,f_classic_078,f_classic_079,f_classic_080,f_classic_081,f_classic_082,f_classic_083,f_classic_084,f_classic_085,f_classic_086,f_classic_087,f_classic_088,f_classic_089,f_classic_090,f_classic_091,f_classic_092,f_classic_093,f_classic_094,f_classic_095,f_classic_096,f_classic_097,f_classic_098,f_classic_099,f_classic_100,f_classic_101,f_classic_102,f_classic_103,f_classic_104,f_classic_105,f_classic_106,f_classic_107,f_classic_108,f_classic_109,f_classic_110,f_classic_111,f_classic_112,f_classic_113,f_classic_114,f_classic_115,f_classic_116,f_classic_117,f_classic_118,f_classic_119,f_classic_120,f_classic_121,f_classic_122,f_classic_123,f_classic_124,f_classic_125,f_classic_126,f_classic_127
58,-362.744995,1284.336670,956.542297,-221.924637,670.841980,-296.874969,-1724.965576,-196.520493,1218.750122,43.921207,-1169.291748,-611.467346,-3150.527588,-1291.870239,-1973.113403,1022.121948,-2374.139893,718.195007,2377.927490,164.429138,2430.979980,-998.158936,-1041.077881,-1317.205933,-526.530518,1331.075195,397.623138,201.743195,2707.257080,-1920.265015,-1208.230591,62.982792,-783.586670,98.317657,1249.095581,-1115.803223,-164.592392,2290.363525,-11.278162,-1161.072510,-62.527439,-1112.967651,1537.923462,1124.255859,-1759.282104,-2048.479248,1591.322876,1078.129517,-1159.611572,2068.220215,727.401001,-872.937622,-503.265930,290.014313,701.616699,209.785583,-354.020599,-2906.218018,-634.401306,973.887085,-367.963318,1844.128662,2108.209961,929.333862,-1310.339966,-557.370972,-407.477173,-879.614868,2394.292725,-2129.346436,-1136.562256,691.925720,225.497711,-1240.662964,-593.940613,891.116333,996.642944,-468.808350,223.066269,-442.196228,813.816772,1590.834839,-364.742615,-775.991760,-1535.170288,985.219177,94.221771,529.208618,-1222.712646,1605.491211,861.494446,354.389984,-622.565613,1686.058105,-1120.955688,-312.368225,486.745880,562.866272,1427.712036,-2695.661621,427.529724,928.262329,1447.919678,628.179504,-1038.547729,-48.774868,2139.477295,-106.456284,-1729.242310,-317.338684,1074.716919,1377.317871,1881.524902,1769.701294,940.343384,-1059.755615,1203.732300,-1569.500122,-1572.139648,-1249.873047,1436.697144,-1487.692139,-752.918701,2405.361816,3073.831299,232.231354,-1117.058960,673.323975
59,-1404.243896,3075.839355,2264.194092,-612.855469,854.847046,26.953598,-4385.456543,-417.288788,3669.419434,1577.928345,-2415.440918,-743.558289,-7537.277344,-2760.433105,-4747.131836,1933.328613,-5712.609863,1111.884033,5798.887695,712.412964,6266.877441,-2012.085083,-3033.571533,-2785.492676,-2797.477051,3007.019775,-1374.696655,-632.537292,5546.619629,-4553.358398,-4199.992188,713.076233,-2327.903076,-149.682663,3185.989502,-1844.844482,-757.989807,4924.918457,-403.441803,-3303.295410,-464.740417,-3287.618652,3905.463135,2762.602295,-4723.979980,-4642.912109,2988.866943,2519.920654,-3614.838135,4395.800781,2551.277832,-1145.139893,-1435.646729,1840.075073,-220.313507,-114.311554,764.304443,-6566.785645,-2602.086914,2730.091309,-535.175354,4469.786621,5296.338867,1379.912720,-2828.986328,-991.728027,365.461639,-1816.668335,5377.881836,-4209.131348,-2036.277832,1157.752808,1310.413574,-3334.531738,-2156.062744,2947.194824,2651.436035,-399.408386,-150.284988,-716.555359,2524.520264,3788.191406,-797.940063,-1621.364990,-3905.203369,3114.307373,1974.444214,1498.396729,-3046.079346,4284.753906,1341.043701,1344.961304,-1622.088013,4529.759277,-1974.663574,-1801.593750,985.093567,984.220215,3461.137695,-6403.277832,1999.668945,1378.356445,3796.672119,3049.968994,-2488.952393,-181.033401,5087.070801,283.236176,-3459.753174,-1.449270,2469.590576,2995.243652,3892.572998,3982.896729,2818.309814,-2777.227539,2818.902588,-3675.212158,-3938.368896,-3831.265137,3902.527832,-4278.140625,-2381.452393,5040.212402,7287.374023,25.738583,-3478.141113,2367.425049
60,-720.057678,1604.358643,1323.064819,-1235.271484,1242.711914,-1422.660522,-1112.649902,-1543.823853,-115.679886,-381.076569,-338.705719,-649.633850,-3500.743408,-804.184937,-2717.693359,972.102234,-2347.337158,2605.190674,2774.020508,-384.677399,1664.527344,-1384.818481,-759.506348,-2531.396973,1113.521484,2458.130859,2065.631104,1336.633789,3444.977051,-2436.911621,-149.880814,554.681946,-623.263367,481.741821,2095.747070,-1714.631470,497.392822,2541.490234,535.633118,-2070.783936,779.414368,-784.109314,2892.137939,2103.959473,-1912.920776,-2371.570557,2825.314697,64.637726,-1357.955566,1416.157715,712.742737,-1856.967773,738.936829,-1060.406738,1677.152222,1316.128784,-2034.662842,-2083.107666,91.317841,1931.345093,-397.268280,2452.073486,2584.691406,804.581848,-1198.029785,-1989.017944,-1849.319946,-1569.217651,2501.570312,-2921.233643,-619.422974,1449.558228,-539.182190,129.212418,-0.301484,-28.954651,718.060425,-1898.857300,295.015198,-6.767840,-112.419891,133.042480,-1440.497681,-355.416870,-1085.368286,456.753937,-666.526978,-594.722656,-2014.381470,1169.573975,1899.072510,608.192993,-140.610519,1148.188965,-1212.750366,-101.739883,444.192139,876.656067,1852.033447,-1975.925537,-438.198608,1378.000488,693.764160,-184.740707,38.444870,1596.357788,2066.798340,831.229980,-2788.980225,-1355.768311,1863.498047,2519.776855,1291.303101,1528.104736,-349.193237,550.840759,1862.422241,-3071.742676,-2201.603271,-1117.111694,584.216431,-587.712708,-292.238831,1671.439453,3401.150635,1588.158203,147.707901,561.129089
61,366.050995,788.588684,59.478172,272.181793,571.816101,100.194656,-476.480011,836.403992,1215.602661,-248.587051,-1595.373413,-1117.862427,-1895.167603,-1651.263062,-1048.525024,707.699219,-1500.266479,21.651865,563.801758,-102.910141,1484.030884,-770.938843,-16.013292,-342.262695,-550.371704,577.345886,812.289612,132.470291,989.553101,-1181.492920,-791.318481,-676.412476,66.509773,-108.740135,288.441711,-1122.413696,-240.566544,466.073181,-268.196869,-236.008621,-241.802551,-900.418213,70.236092,543.848389,-836.466064,-1252.247070,389.971039,1247.668091,611.688782,1611.078857,-328.602234,-863.580505,-698.138000,-282.889679,1062.749023,-77.497345,-400.789032,-1558.587646,-291.145569,58.876087,-738.456848,180.839661,667.334656,920.206360,-522.161621,75.578873,-705.191895,-15.488494,1912.012085,-794.974854,-1533.273438,712.462158,-503.518860,-557.246887,672.607056,893.027710,1065.538208,-540.015808,777.670227,-839.466370,770.740112,962.758972,333.265045,-643.919983,-82.230331,156.970673,-463.116943,618.211548,-130.088348,299.780731,-77.703468,-704.101257,-1073.407349,975.324402,-822.330261,293.618225,363.387299,7.622993,453.879150,-1649.091064,324.452057,1383.169189,628.366943,-336.746033,-475.140625,-701.834717,866.379456,-1241.519409,-360.251648,410.149994,498.981323,-615.412109,1796.948608,1118.291992,474.195892,-1248.925049,362.079376,13.622061,321.674957,27.916832,807.057251,-860.935547,-533.950562,1562.693237,1928.788208,-760.038086,-317.452118,600.345581
62,-583.937317,1390.391968,1139.419922,-1116.798096,967.238708,-1318.861328,-923.483521,-1425.052856,-246.604019,-605.687134,-406.700226,-613.929871,-2884.503174,-732.894043,-2156.324707,961.593933,-1983.524658,2278.282715,2147.769531,-404.414032,1220.893066,-1297.194458,-643.766113,-2238.860107,1304.244385,2208.870605,2161.717773,1326.938232,3053.815430,-1952.540894,181.276215,478.828461,-509.591370,639.533264,1736.893066,-1542.969849,479.433289,2205.322754,440.462250,-1735.940430,841.035767,-552.692200,2439.448730,1811.819824,-1383.604126,-1989.306641,2516.486084,61.516090,-965.105774,1234.896606,405.379883,-1717.682617,763.577271,-1088.720459,1726.453247,1359.129883,-2154.026123,-1604.800415,251.419052,1577.514771,-284.911224,2070.720215,1962.009399,852.793640,-994.176392,-1568.304077,-1766.698608,-1454.717896,2089.516846,-2558.909912,-692.521240,1467.794556,-542.172180,119.553116,112.259850,-236.850006,583.360657,-1747.024658,345.113281,-213.022964,-218.177368,-26.607143,-1078.541504,-368.162354,-981.125977,213.974762,-851.571533,-516.039001,-1658.027588,852.005615,1951.128784,595.498047,-106.800034,779.629517,-1087.711670,71.204140,306.313660,814.721008,1669.476685,-1505.477295,-692.502441,1336.810303,522.670593,-450.372223,28.741644,1413.479736,1671.567017,547.174561,-2558.794678,-1310.924683,1620.427734,2252.228027,1237.575928,1265.362793,-370.701874,502.734131,1591.240234,-2621.419678,-1823.531616,-786.204834,477.567505,-333.385284,-82.743752,1511.084351,2954.966064,1392.230347,214.492691,331.535553
63,-12.296304,1768.723633,622.262024,811.949890,1222.911621,638.044800,-2203.447266,1606.893066,3266.930908,189.197281,-3155.185791,-1545.978149,-4693.895020,-2830.189453,-2406.780029,1751.294312,-3689.683594,-719.619263,2721.049805,141.711777,4525.656250,-1206.352783,-846.993652,-756.234924,-2394.185547,667.318909,106.503296,-296.264587,2945.548584,-3022.401611,-2326.964600,-990.504028,-356.179840,-637.611267,1145.724854,-1804.799683,-1021.704529,2415.185547,-725.323364,-675.047974,-884.181641,-2040.236694,673.414795,1190.620361,-2606.633301,-2932.417480,1083.790283,2980.606934,-525.213440,4004.705322,205.630386,-1197.935669,-2014.449585,682.222107,1053.354248,-798.250916,558.521545,-4876.189941,-1462.102295,301.622101,-1320.190918,1616.872070,2824.265381,1537.528320,-1601.238037,152.354523,-23.220875,-451.560242,4084.506592,-2519.128418,-2980.628418,486.176056,-178.890594,-2556.094727,-137.206680,2348.030762,1880.053711,154.892258,890.268005,-1367.689209,2036.090698,3640.261963,646.391235,-1635.980347,-1465.310547,1377.398193,152.019226,2167.064697,-908.204773,2065.323975,-342.222046,-767.221741,-1859.349365,2880.606445,-1856.095703,307.728210,1093.513916,125.092575,1174.179810,-4799.887695,1491.327393,1705.578125,2261.932129,834.494324,-2083.448730,-1518.819946,3043.459961,-1924.541504,-1160.488770,1109.444702,884.563232,-259.456482,3955.039795,3016.634033,2114.788818,-3069.631104,888.702698,-305.160034,-434.779083,-1199.037598,2502.882080,-3086.200684,-1633.096558,4325.398926,4532.879395,-1200.938721,-2108.572998,1300.898682
64,-379.060303,1278.670532,1083.851074,-755.852783,585.643738,-1135.871948,-1091.663818,-1056.431274,-260.612701,-686.251587,-545.688965,-415.489899,-2379.610107,-512.758545,-1492.038086,987.499084,-1806.350708,1554.220703,1579.590942,-196.777435,727.166809,-992.621582,-603.878662,-1717.492065,1018.412170,1744.018921,1898.229858,1244.730591,2678.247559,-1335.965698,382.217865,272.217804,-513.901917,687.972778,1315.452393,-1431.797485,493.255615,1871.762817,115.205215,-1468.981689,835.822571,-348.395325,1917.294312,1391.922974,-1049.567017,-1457.067871,2324.222412,224.254684,-514.016479,1124.454834,35.427490,-1479.850220,608.103699,-898.510254,1418.273804,1202.573730,-1979.141479,-1334.270996,333.325653,958.017212,-267.524902,1750.303345,1454.839722,947.367493,-1009.357971,-921.639893,-1244.668823,-1190.395508,1515.481201,-2202.487061,-701.952698,1230.768555,-267.987244,-211.155350,-113.110603,-350.506836,538.909241,-1368.438354,56.521450,-516.227234,-4.626682,195.649689,-614.375366,-244.834732,-959.522827,-36.624229,-803.318542,-176.519547,-1423.330811,840.088989,1815.795654,610.575378,-69.004929,525.035889,-843.859436,197.449936,115.611885,797.617493,1580.764282,-1338.434814,-810.395935,1015.505249,732.581421,-536.873596,-121.990982,1147.093140,1430.176514,131.737152,-2289.766113,-1243.162231,1261.452026,1913.141479,1210.901367,1029.874756,-233.656006,460.367706,1363.956787,-1905.971802,-1501.217163,-513.788635,392.201965,-133.286285,32.639389,1425.313721,2474.724121,1118.243530,30.094711,211.763321
65,-486.462219,1519.767700,1068.529053,-1042.670654,511.583649,-874.995361,-1135.906982,-1043.304688,314.154266,69.713264,-732.041565,-524.416809,-2787.452637,-875.347107,-1926.779907,990.975647,-2293.468018,1520.066895,2015.497314,-253.845032,1419.729980,-1304.804688,-943.760315,-1926.801147,458.303497,2036.437256,1054.917236,738.049622,2780.952393,-1698.802002,-525.033142,711.916260,-928.770996,577.142578,1542.835938,-1119.674316,202.324051,1916.289062,223.378891,-1700.151978,779.475403,-1149.543579,2281.325684,1652.875732,-1689.374268,-1903.817017,1881.432495,175.284973,-900.888733,1125.389771,571.087524,-1135.672607,385.104828,-249.122864,834.931030,772.219055,-1272.624023,-1622.696411,-284.095184,1430.582275,-174.041687,1743.334351,1700.118896,529.090759,-867.175720,-979.046387,-1043.251709,-1339.070068,2086.392334,-2110.193359,-640.922363,1392.549194,-35.104599,-268.604279,-358.417358,158.197632,1070.596436,-1513.945068,138.097763,-307.930267,261.273834,274.726166,-606.656860,-296.208313,-1256.880859,714.824341,-69.338188,3.982703,-1568.480713,1031.457031,1714.648193,1028.091309,-330.544220,967.307617,-584.724854,-522.213501,236.134583,477.931854,1686.048096,-1689.000000,-188.472870,1007.180481,1026.708618,143.301498,-388.264801,1072.591187,1659.735718,352.520294,-2397.705811,-737.899658,1434.109253,1660.660645,1447.304565,1193.195557,-25.099249,10.836213,1595.326660,-2366.948486,-1796.365112,-1084.980957,1191.361694,-678.131409,-486.616119,1392.866211,3182.084717,530.414978,-319.945068,832.543640
66,-699.466980,1572.733398,1762.405640,-1116.836304,1212.271484,-1793.505737,-1519.659058,-1680.979980,-397.436890,-666.814392,-192.840088,-623.892639,-3161.864746,-885.538208,-2553.013184,885.260864,-2163.115234,2195.444092,2708.680664,205.882065,1147.624634,-1106.510864,-895.460205,-2306.989258,1508.817139,2494.723145,2295.137939,1620.268433,3697.732422,-2007.067871,-26.533136,-116.879677,-849.114807,504.859924,1624.385742,-1903.850586,769.083679,2573.866699,494.496735,-2023.704956,818.286499,-525.264343,2625.943359,1955.629517,-1458.291504,-2234.384521,2900.135254,387.697205,-1206.710083,1529.104126,631.400085,-1724.434326,1185.097778,-1257.624878,1814.040039,1699.737549,-2204.681152,-2067.987305,345.498810,1790.951782,-162.703400,2460.443848,2521.011719,1464.440186,-1686.810425,-1799.172852,-1769.366943,-1717.038208,1905.562256,-3041.724365,-843.679871,1587.781494,-295.732330,-102.011154,-593.591553,-152.086960,444.005035,-1756.479004,-15.166514,-296.183563,-83.941803,175.808731,-1437.589966,-399.714722,-1209.883057,-109.635437,-1162.342041,-950.251404,-2150.483887,1429.082275,2387.372803,813.986816,-72.361092,1183.271240,-1227.833618,-56.110992,300.408630,1198.938232,2208.144287,-1728.626709,-783.481140,1597.979370,639.653564,-566.758789,205.825302,1614.123413,2082.967773,897.952881,-3069.469971,-2036.477783,1626.857422,3075.828125,1262.562500,1560.812622,-340.650024,546.545166,1831.213135,-2859.829346,-2688.986084,-1156.843384,232.005234,-42.252274,174.718597,1934.391724,3315.284424,1777.396118,315.577087,110.971855
67,558.389404,869.615356,406.758881,563.331299,1387.919189,-167.737610,-461.469666,1126.020996,1321.555176,-519.215271,-1736.642090,-1611.586670,-2464.871338,-2189.554688,-1712.216064,574.328491,-1748.059448,-117.838051,1064.506592,225.782196,1846.672729,-592.833252,297.085480,-349.368042,-771.538513,418.926208,1270.572876,456.817444,1226.855347,-1761.619385,-947.947205,-1836.779907,453.718323,-680.610657,139.161865,-2086.810303,-68.450882,581.286438,-346.494843,-334.872955,-509.437531,-932.760437,-221.002045,769.192322,-1113.580444,-1555.931030,800.462952,1951.367920,696.885193,2312.385742,-633.312317,-1402.442627,-580.601013,-943.848145,1518.117798,-54.620136,-462.605804,-2350.924316,-124.398491,-6.501274,-1333.438477,310.355927,1387.558716,1569.389160,-1038.833496,-561.371521,-978.427429,86.977448,2205.427246,-1190.174927,-2083.637451,661.010925,-1056.438232,-640.201843,896.607849,1334.878784,978.994385,-531.404541,920.157959,-931.661926,906.416260,1364.243408,-21.549307,-651.904785,529.334229,-334.905640,-1135.439087,415.950073,-282.501923,698.703796,-458.927734,-1594.803589,-1423.945801,1447.095459,-1299.234619,839.904175,789.184692,160.760361,416.246002,-2247.588623,643.818481,2165.951904,571.922241,-723.807739,-96.668495,-882.017517,1126.632202,-1423.942749,-243.370087,318.801056,373.555420,-824.465942,2236.023438,1730.204834,235.870453,-1376.304688,247.541519,368.624634,453.129028,157.289856,243.376053,-943.542542,-469.141418,2101.405762,2290.559570,-601.658447,-38.069023,491.671692
68,594.256958,1632.821899,609.752075,653.962036,2925.975342,-454.219147,-859.209717,1497.013428,2223.018555,-1297.492310,-3146.355225,-2765.199219,-4796.372559,-3759.420410,-3301.804443,1522.589722,-3301.103516,426.986725,2544.105225,-142.502090,3958.968262,-1475.647827,556.426392,-1234.926880,-719.484253,841.388184,3013.982910,1203.547241,3081.922607,-3775.621582,-1072.454712,-2565.558594,816.705139,-1098.383911,763.730774,-3595.367432,-446.302277,2035.818970,-134.792053,-460.048798,-720.781006,-1493.542358,266.929718,1785.389648,-2328.470703,-3374.457031,1847.838745,3219.027344,622.911194,4413.083008,-946.954224,-2882.835205,-1124.371338,-1783.874390,3481.223877,-39.198570,-1168.466309,-4730.844238,-176.168762,326.687286,-2376.851074,1187.727539,3159.423584,2476.361328,-1748.220581,-1373.294312,-2279.241211,-453.684540,4538.684082,-3228.784668,-3938.354004,1264.931030,-2125.452881,-1162.831665,1633.326782,1970.374390,1565.504761,-1041.087524,1936.251831,-1335.963257,1164.496704,2815.214355,-151.211182,-1644.537720,469.074341,-237.434341,-2163.687012,1007.568115,-752.042725,1144.133545,-350.531281,-2545.862549,-2128.610840,2601.680176,-2631.962158,1866.943848,1579.172363,227.055634,719.001953,-4377.337891,1000.212646,3661.130127,1024.685059,-1326.002563,-574.935791,-1172.457886,2613.450928,-2131.337402,-1286.539795,515.759033,962.193359,-686.683167,4294.050293,3358.811523,599.272949,-2372.807129,824.142822,-130.974274,528.775757,12.457284,850.712524,-2091.833496,-935.006287,4418.631836,4667.224609,-507.613525,-171.204178,689.303284
69,-598.700134,2170.361816,1818.175903,-387.367096,1224.966187,-644.553040,-2767.262695,-381.050720,2001.899658,437.226044,-1561.258057,-1143.063354,-5083.917969,-2433.179443,-3575.409180,1136.588013,-3739.210693,1060.877563,3820.173096,799.768677,3712.181396,-1259.597168,-1615.959717,-1961.526733,-1120.465332,2280.848145,328.787354,337.339325,3829.876953,-3136.651367,-2459.035889,-656.528687,-1278.105591,-373.099854,1747.937378,-2317.632812,-59.720707,3023.350830,-108.104904,-2361.822754,-228.431534,-1976.325439,2308.222656,2107.238281,-2861.864990,-3338.414795,2427.657715,2050.966553,-1754.993408,3230.263916,1142.014893,-1374.538940,-321.621643,44.734161,873.187561,521.852966,-345.144928,-4341.174805,-1198.673950,1699.587280,-796.174683,2788.054932,3585.211182,1829.060669,-2352.781982,-1168.578369,-596.513489,-1199.121094,3546.947998,-3007.735107,-1884.995117,1272.188354,224.026321,-1827.734375,-986.843506,1842.332153,1626.882324,-802.681763,148.844193,-718.450439,1501.289062,2105.151611,-856.781006,-1038.875854,-1804.698486,1046.270630,70.500000,200.301865,-2147.200439,2658.514160,1128.403198,255.017059,-1326.920410,3034.805664,-1679.628662,-719.957336,794.689636,957.367188,2459.665771,-4052.694336,982.797668,2055.054199,2044.371460,939.475220,-818.125671,-7.802281,3170.642578,76.994675,-2446.776611,-667.238525,1584.083740,2028.400513,2812.212158,2893.614746,1256.740601,-1659.036255,1856.035278,-2254.476807,-2552.208496,-2103.748535,1690.692993,-2186.073486,-1159.006714,3479.628174,5020.713379,313.776184,-1386.791138,1292.685059
70,-621.376343,1541.752808,1383.956787,-1270.858154,1231.129761,-1729.017334,-856.396301,-1561.745605,-537.319031,-781.339783,-357.148743,-756.541870,-2945.252441,-929.554260,-2436.750000,920.765686,-2013.236450,2415.035400,2120.821777,-291.047028,922.830322,-1350.097412,-464.982513,-2327.055176,1759.600342,2496.626953,2741.053711,1747.820435,3300.011719,-2006.722290,338.732544,81.209808,-534.986206,609.219177,1621.662109,-1891.297729,704.782654,2033.822388,528.245728,-1905.531372,1001.931824,-551.781128,2596.428467,2109.174316,-1379.375977,-2113.416504,2680.292236,124.376968,-701.684570,1176.785767,298.685883,-1980.328125,1242.189331,-1568.863159,2131.548584,1678.369141,-2516.412109,-1391.550659,526.033936,1792.331421,-288.882874,2030.687500,2174.444824,1093.761841,-1119.661499,-1838.145996,-2188.217773,-1637.074341,2026.265381,-2818.828613,-923.810608,1835.886719,-732.753662,427.348999,77.703934,-308.447144,593.034729,-2186.796143,310.749786,-280.942657,-290.431244,-314.139893,-1277.582153,-381.809906,-681.443115,-254.728546,-1265.420410,-866.198608,-1900.961304,751.187805,2313.493896,622.910706,-145.532669,800.395081,-1037.182129,180.602982,230.816299,824.363647,1912.485718,-1289.300415,-891.671082,1746.292358,295.463074,-944.217957,469.367523,1779.813965,1663.309204,643.165161,-2946.013672,-1684.617432,1717.349365,2491.766113,1262.681152,1221.334106,-682.139221,743.773132,1799.588379,-2766.916748,-1967.601807,-744.049011,189.701782,77.982246,185.955185,1520.813599,3256.985352,1563.047485,715.856934,252.478149
71,-1221.477905,3024.299805,2015.706543,-175.787476,-473.067780,843.307983,-5189.119629,31.939405,4266.283203,2604.379883,-2392.826172,-1.223549,-6300.689453,-2255.619385,-3232.523682,1964.807983,-5539.218262,-450.188477,5078.771484,1246.728638,5758.577148,-1232.803711,-3672.810547,-1677.713745,-3988.718506,2199.423828,-3524.430420,-1628.520020,4487.576172,-3223.849121,-4740.782715,1290.584351,-3112.416748,-249.735641,2559.390625,-694.963806,-1228.419800,4290.781738,-846.552002,-2957.515137,-646.815430,-3470.855225,3084.125488,1886.496704,-4317.453613,-3909.929443,1744.048950,2569.130859,-3390.224854,3917.719727,2620.190918,368.360321,-2114.890625,3281.537109,-1981.424805,-823.400757,2321.459717,-5954.237793,-3556.752441,1676.771240,-70.827248,3754.020508,4068.411133,1029.002075,-2834.679199,858.735840,2205.781006,-1374.144287,4248.067871,-2994.791504,-1545.132812,515.609070,2563.960449,-4265.258789,-3284.461914,2937.825928,2795.565430,814.705811,-1028.180542,-1064.022949,3187.301025,4282.816406,368.149261,-1385.659058,-4652.289551,3547.669189,3156.691162,2196.301514,-2723.322510,4430.833496,879.687195,2341.953125,-1545.556396,4334.099121,-1052.665649,-2779.927246,572.685608,850.775269,3348.010498,-6066.721191,2246.673096,66.832718,4492.133789,3997.439209,-3241.559326,-900.634338,4781.454102,133.610199,-2788.030029,463.485779,1630.823120,2378.911133,3593.554688,3521.819580,3616.958740,-3251.658447,2441.141602,-2573.637939,-4037.404297,-4174.905273,4526.608398,-4317.535156,-2747.162354,4462.029785,6380.861816,-1011.737061,-4473.948242,2653.980957
