node_id,f_graph_000,f_graph_001,f_graph_002,f_graph_003,f_graph_004,f_graph_005,f_graph_006,f_graph_007,f_graph_008,f_graph_009,f_graph_010,f_graph_011,f_graph_012,f_graph_013,f_graph_014,f_graph_015,f_graph_016,f_graph_017,f_graph_018,f_graph_019,f_graph_020,f_graph_021,f_graph_022,f_graph_023,f_graph_024,f_graph_025,f_graph_026,f_graph_027,f_graph_028,f_graph_029,f_graph_030,f_graph_031,f_graph_032,f_graph_033,f_graph_034,f_graph_035,f_graph_036,f_graph_037,f_graph_038,f_graph_039,f_graph_040,f_graph_041,f_graph_042,f_graph_043,f_graph_044,f_graph_045,f_graph_046,f_graph_047,f_graph_048,f_graph_049,f_graph_050,f_graph_051,f_graph_052,f_graph_053,f_graph_054,f_graph_055,f_graph_056,f_graph_057,f_graph_058,f_graph_059,f_graph_060,f_graph_061,f_graph_062,f_graph_063,f_graph_064,f_graph_065,f_graph_066,f_graph_067,f_graph_068,f_graph_069,f_graph_070,f_graph_071,f_graph_072,f_graph_073,f_graph_074,f_graph_075,f_graph_076,f_graph_077,f_graph_078,f_graph_079,f_graph_080,f_graph_081,f_graph_082,f_graph_083,f_graph_084,f_graph_085,f_graph_086,f_graph_087,f_graph_088,f_graph_089,f_graph_090,f_graph_091,f_graph_092,f_graph_093,f_graph_094,f_graph_095
21,1266.983521,-1649.661865,-1575.172363,-2510.398926,-794.877319,-907.232849,-2215.968018,-1069.678101,-1722.926758,1329.162354,1222.094849,-1937.232178,734.112427,-972.547607,1444.216675,822.839722,1244.379028,-2208.825439,436.518097,-1539.014648,-608.008118,1194.588745,1052.435547,-113.604294,-1699.820557,1410.994873,1488.872925,370.484711,404.774567,-604.346863,-105.020638,-563.434875,-90.548820,56.343079,-930.865845,-2173.470459,-690.857727,1805.714233,745.166321,535.745972,20.092827,-1640.888916,326.710968,-2432.713135,1100.467773,-790.567505,-810.667236,-490.826874,1693.300415,-76.270348,-153.932999,-1700.860352,2470.239258,-1291.263306,-1409.639160,-104.803993,3384.986816,151.229858,-2265.115723,963.665405,34.010426,-3369.479736,210.959106,1073.319214,-1030.529053,-254.885605,-1019.121338,1533.474365,402.984833,1473.378296,1943.395264,-3298.253662,-2209.665771,-57.582832,-791.957825,-1361.471069,-640.501526,688.052795,-1273.005371,-3839.295898,-1501.239258,-65.567810,-563.187073,1150.883057,229.407639,238.648376,2075.604492,-3261.877197,1018.017273,147.963943,-932.270569,-56.849350,3946.127197,1901.235596,1920.416016,1109.675781
22,7319.059570,-3776.309082,-4610.466797,-2401.592285,513.290405,3414.048096,-5072.098145,386.511902,-2114.801025,1595.595825,4508.860352,-2738.408691,1534.173096,-106.439522,1672.418457,341.865753,4649.443848,-4822.241699,-1149.249756,-4770.361816,-2153.592041,3882.510254,1781.318970,2185.289551,-870.755859,1915.668213,6719.040527,-443.005981,3872.709473,-1839.286865,423.827301,1528.807373,4194.112305,498.063019,-4490.829102,-333.150330,-2531.922607,3131.247559,2628.017090,-2106.611816,1628.842773,-5657.254883,116.568893,-2908.048584,3746.378662,2241.422363,366.916504,-2958.809082,-368.013428,-2720.612549,-203.957764,-3121.900879,2777.553955,-136.074524,-956.005615,228.022125,6706.123535,-1594.053101,-3172.031250,7950.046387,-4958.459473,-5137.710938,6166.606445,1531.880371,456.028381,4346.368652,-1878.915039,2415.838867,1366.193359,3586.419434,2513.190918,-6642.287109,-2301.588379,4492.843262,863.523071,-3650.361328,-3099.553711,-76.724915,232.699463,-10346.472656,-1614.265625,-5057.539062,-1215.685425,4870.351074,-1753.432129,2505.327393,4131.389648,-4425.618652,630.914124,1194.218628,-74.028076,3858.429688,8763.255859,3924.612305,5856.012207,3039.789551
23,3859.277832,-3340.833496,-2941.168701,-2816.593994,-1947.342041,1136.682983,-4136.729980,727.646851,-443.709656,3567.894775,5267.353027,-3999.886719,613.200562,-39.443336,1435.993164,422.369568,3788.941895,-2942.058105,-472.473633,-3449.263428,-848.928223,1484.565552,818.056885,2003.970825,285.573975,1593.540771,5220.773926,250.734375,3785.964600,-1295.934692,-2269.073975,-763.228149,17.371887,-518.811768,-2540.687256,-2324.078857,-362.314026,1817.718262,4086.671387,-1804.973877,-1072.022217,-1981.648315,-1392.275391,-1349.530762,3058.625488,-421.794678,-1760.394775,-875.551147,1122.833130,-1804.345581,-183.336670,-1828.940308,2911.538574,1111.895264,-1826.429321,512.188354,4796.518555,-87.851807,-1099.055664,5269.057129,-2095.808838,-4841.519531,3866.947510,1112.587524,1240.350342,3379.385254,-1584.278809,3794.621826,384.873993,2602.753174,2077.941162,-3132.167236,-1821.387695,1290.563965,563.627869,-2022.367676,-1999.375977,842.701965,739.212036,-4275.546387,-2574.187744,-3601.276367,-644.927429,3453.591553,-1268.627563,2253.354980,1435.244141,-2733.781250,1985.726440,2162.608887,525.304321,1027.046875,6474.379883,3963.529785,4672.478027,537.802612
24,1463.791260,-2915.798828,-2395.406738,-1601.483643,-2939.951660,-486.029694,-3269.392578,-796.004028,546.652954,3776.362061,4204.114258,-2110.662598,72.172180,-1228.110474,570.356750,1353.345459,1961.659424,-3172.548584,-768.514587,-2010.220703,-73.511078,874.461365,-299.643982,1040.743652,1453.833252,-108.526031,3634.336426,1575.997314,1709.273682,7.080078,-754.338257,293.459595,536.690674,-80.649200,-2430.177002,-1609.518066,681.288208,1765.754395,1688.428589,-277.552490,-1897.171631,-978.335815,-664.085205,-1079.684814,2119.771973,1426.220947,306.399292,-1081.491577,445.895416,-2022.803345,-1003.972046,-1593.161987,2463.504883,1411.684570,-3001.681396,-1501.771729,2954.087891,361.484741,189.875854,3316.314453,-1918.259888,-3075.468018,1067.746460,424.648590,892.619507,1266.357666,-1205.154541,584.967468,410.980804,2290.802246,1432.662109,-2090.495117,-2331.574219,1561.118652,1092.350830,-1187.344116,-2984.822998,968.793945,1858.931763,-1338.491455,-920.274719,-1632.031372,-1777.062622,1904.772461,-1370.261108,1041.630615,-305.399292,-1096.830811,2298.985352,2962.795654,-204.556000,995.893005,3728.626709,2114.052246,3479.291992,1035.367920
25,929.805298,-3466.737305,-3125.221680,-2098.490479,-1328.595703,-181.175720,-4568.233398,-284.822113,317.781189,3803.042236,4191.517578,-2886.794922,-246.160400,-439.469971,849.642822,1327.195801,2335.923340,-3501.058105,481.223999,-2930.146729,614.099243,-364.143616,1330.650635,1031.725586,1400.813965,1491.135986,2961.157471,876.516235,2775.062988,-323.542542,-3.696846,71.881134,2098.322266,-70.698746,-2750.705811,-1759.759766,102.108490,1330.208252,307.377441,408.542542,-1739.770386,-1100.307007,-266.244110,-981.237610,1379.294678,417.910858,598.539429,-1733.410400,568.104370,-1261.962769,-1464.522461,-833.777344,2931.069580,900.067871,-2415.199707,-1221.771118,3029.510254,38.378906,-2277.586670,4139.818848,-2373.053223,-2257.786133,1326.530640,1640.299438,1397.332764,200.232452,-132.070557,1093.303467,764.755005,2827.791748,811.607605,-3063.938477,-3488.063721,863.059631,1265.439941,-1516.781006,-2585.207520,1119.572266,1463.454712,-2409.987793,-1752.916504,-2623.336426,-2563.631348,2460.966553,-1605.190308,1536.158203,332.147278,-1955.293701,2590.923096,2438.925293,-902.522888,1604.683838,4242.143555,3071.066406,3205.897705,1267.911621
26,-929.206787,376.535278,1711.380371,-4010.464844,-1600.580078,-767.887085,83.285492,-2441.614502,-517.589355,2548.725586,-656.392639,-2250.785400,2291.312256,-2311.042236,574.188843,1107.054443,-976.049377,-793.996094,773.895447,-3205.792969,-1119.847290,2100.403320,734.347473,-1838.000000,-1725.901367,1867.973022,-3264.366211,-940.818481,-4004.544189,-439.046570,2016.587769,710.161865,-48.360794,3404.485840,-2524.204102,-876.662720,-2239.680176,1860.688843,-1132.127930,1208.094238,469.861450,-3027.649170,-374.915741,2802.787109,157.717285,-226.214600,1627.319580,1058.807617,862.641968,693.230469,49.057373,950.983704,3130.659424,-3069.620117,2660.032227,1679.571533,2642.715332,-2679.648926,-1988.376343,78.429626,-2915.524414,-1855.403809,-744.668213,267.907959,-1841.671631,-966.237366,1066.805176,2691.327393,1641.376343,1688.599121,2354.783936,-2001.124023,-767.450317,1781.921387,693.999146,455.767029,-3068.802246,-1191.366211,-317.601196,-3649.984863,687.156067,1254.157227,-1856.394775,-1060.967407,1645.244385,-1677.838135,-291.756165,-1177.657715,2432.214355,-1445.599731,-652.132751,2145.942383,1863.141113,-288.131592,663.878906,-1192.604858
27,-381.829346,275.357483,370.669678,-1382.152832,-2213.560547,-320.855072,746.241333,-1347.910034,-455.882690,2459.011963,-960.924561,-349.532532,3027.824707,-3082.468506,-2.428101,1423.281250,-1.099228,-891.492188,268.734924,-4123.065430,-80.453430,719.823730,1101.370728,-1376.603271,-1449.258301,666.590454,-2340.178467,182.734619,-2651.364258,254.017029,1041.260986,-1855.616211,1194.114746,2445.696533,-3370.479980,162.827789,-1681.703857,-1447.583862,-3763.104980,1722.046265,2656.904541,-2943.516846,-641.694702,1628.321167,-54.406616,778.927673,2258.075684,2147.292969,524.459229,-927.340393,1754.988037,927.251465,3913.486572,-438.214264,604.861206,2325.835205,360.273193,-2405.012939,-1142.707642,152.460602,-1709.808594,-889.329224,-1739.112061,1614.745850,-387.975281,354.393921,-139.628662,1470.584717,3583.811035,1062.521973,3771.065186,-971.918335,263.492859,3273.217285,139.274353,-1146.148438,-2973.708008,-1796.665039,-2038.308350,-3686.860352,1689.522095,461.061157,-1749.656250,342.010254,1470.026123,-1550.572266,-905.490540,-1814.807373,2695.037354,-1339.720337,-264.561584,3619.689941,1272.904663,400.002441,1326.662964,-554.746033
28,-418.500183,-2420.946289,-1730.955444,-1200.764648,-3629.580566,-283.594910,-1930.150146,-773.228271,516.340942,3663.569092,3093.622559,-2202.875244,308.549255,-501.948364,1569.732788,1581.310303,1052.596680,-2287.768555,536.664246,-1547.888794,1592.151855,-1429.987549,-116.253448,458.058777,2586.029541,1571.542480,2074.578613,2216.688477,1534.919434,-190.127197,-653.037903,1425.833496,665.825928,639.340576,-548.415710,-1885.615967,885.994019,33.376587,1943.390747,-659.450317,-1929.829468,1429.292480,-1307.348877,-816.430603,1245.256104,1239.010864,1348.837036,-1145.304199,1250.131470,-132.748505,-1777.640381,-1295.449585,2024.351562,1115.370605,-2638.739258,-819.759888,2628.365234,248.356323,-1127.116943,2818.133789,-1910.722778,-2012.523926,73.864655,555.330933,1106.503662,43.366379,-413.617432,1081.355957,-443.523315,1399.238770,2491.700195,-2336.309814,-2975.225830,209.130371,2170.132324,-1637.678711,-3799.758789,1466.896484,1670.794434,-1874.452637,-1145.309326,-1780.119629,-1844.890625,2717.516846,-1792.247437,-328.169922,931.602112,-1093.964111,2909.691650,2180.200439,307.408508,1021.392029,2892.480469,2263.441406,2591.369873,327.928040
29,684.221924,-137.891434,-1842.673462,-1832.326294,-507.103760,65.140434,-246.016891,-1574.392212,-422.481537,401.686523,518.575012,-1757.023926,458.668884,-345.587799,769.305298,101.250450,632.885376,-1433.474365,553.334473,-1294.173828,-1358.332397,2086.186523,-143.362106,-473.201416,-1582.050415,1205.335205,847.012756,233.712494,-294.073212,-57.510368,263.924316,139.211884,157.482391,1029.362915,-637.632812,-1758.562988,57.201000,1091.717773,159.079056,-592.135742,770.811951,-962.303101,1134.144287,-637.328491,727.950439,-686.697571,-654.813538,1119.086792,686.001465,95.365013,-959.811096,-1621.266113,470.995026,-2058.897461,-290.670959,1581.680664,907.284729,322.607300,-1211.046875,1683.299683,-220.301865,-1724.176758,1210.359253,1156.478394,-1158.300903,-51.187943,-1101.592285,266.746582,823.120605,1149.417114,462.476318,-1967.912476,-1369.846436,-1087.398438,195.485855,96.403542,-1140.057129,-937.637268,96.404495,-3821.615967,-1412.528198,-488.355988,-262.041168,846.727783,81.465729,-700.604553,149.946747,-3176.485107,935.473083,170.127869,-491.235046,691.418640,1142.694702,2032.696411,-390.438965,790.584167
30,887.333313,-710.980225,-611.288452,-742.408569,-435.664917,-261.520050,-133.576935,-569.793762,-1048.210327,738.909912,353.404755,-782.373657,585.634216,-759.218079,35.620827,220.553772,580.839600,-1131.858032,-283.273987,-1066.616211,-972.837646,573.135742,22.021315,-400.631592,-550.902771,672.431335,443.533295,-515.813416,-72.572372,96.190819,-209.757492,-203.430649,384.227539,28.356613,-1087.649048,-847.478699,-167.109634,763.106079,-44.472172,-566.959717,410.355072,-1435.634644,672.710449,-561.293762,384.404968,-96.245529,-855.824890,612.744507,661.009155,-339.514374,-77.823265,-546.528198,1124.738159,-559.245178,-429.802612,65.412079,1576.514404,81.189713,-887.304688,889.382629,-216.996994,-1731.609863,221.857086,882.494080,-153.454666,393.800049,-751.319824,322.201813,682.894226,552.073792,1653.077637,-1111.017944,-850.626099,318.739441,-454.359924,-322.587677,-530.854980,-438.057190,-527.192749,-2054.355469,-760.025757,-215.374771,-129.230789,760.528503,616.467957,54.644688,516.660461,-1971.791382,455.217072,130.762299,-190.190445,979.724121,1120.555664,1053.444458,1093.299561,954.600769
31,298.312469,1929.628662,2340.589355,-1376.830322,-2458.373779,-1488.588867,370.539307,-2960.718750,1006.573853,1021.257874,-2331.802246,-774.992371,2868.302734,-1869.389404,-382.182983,2703.322266,-1285.490112,659.508667,1880.927734,-490.389465,-675.634033,618.697021,-111.486206,-771.734558,-1394.491699,1636.909424,-1586.219727,-462.919922,-1863.043701,-743.293884,1366.648804,-451.180908,479.869690,2447.803223,-1604.475098,554.427917,-2290.243164,414.828888,-1265.002930,1931.825806,175.334412,-2373.830078,187.820679,2444.549805,-1479.708740,124.483948,-289.122925,1026.764404,1761.202148,-717.779236,-635.125916,2115.764404,1328.540283,-1481.977173,3196.420654,-240.692734,1893.237061,-2841.267578,-654.426392,-928.578125,-2320.981445,-1203.003906,730.440552,-459.348450,-1439.932129,28.141663,2252.411865,1841.780884,1295.107544,679.808655,2195.372314,-2394.335449,1495.456665,1525.451416,-230.788513,-807.017456,-2126.968994,-868.070923,-605.371948,-3783.276367,1606.159668,921.756714,-248.203308,-2331.507080,2670.559326,-1584.771973,-895.432556,-2312.624756,1053.093018,-1761.324951,18.531860,884.085327,-149.866913,-557.147583,1474.545410,-2364.668701
32,413.376312,14.990829,-636.341919,-559.797668,-569.963440,-452.111145,-1011.197693,-318.873352,-382.021057,743.916931,360.379242,-552.903015,460.164398,-695.985657,970.155945,426.023895,125.533432,-1405.464966,333.140747,-814.294189,230.977798,83.716843,446.193878,-1544.333618,-669.391052,224.495026,-87.972099,-421.212677,-683.119873,168.182144,444.327820,-244.615692,339.545868,203.202133,-1329.892334,-972.417603,-220.202621,506.384949,-506.212799,-87.961868,-586.638733,-1154.682983,-15.843223,-654.562988,378.929016,-873.994507,-563.023010,508.447601,1274.753174,-536.570984,-461.311066,-40.437115,1828.623901,-697.141724,-264.242188,6.214939,855.837769,-605.831116,-482.018951,-154.964355,507.663788,-1391.047485,-478.424469,1149.423096,285.442505,-653.218262,156.417465,237.963638,256.415039,831.474976,1255.503296,-509.033966,-939.771973,-37.077763,292.832642,-272.315796,363.050201,-210.030014,262.217224,-1560.995728,-714.566589,422.079529,205.145905,313.386810,548.869141,301.985504,-68.750946,-1592.974121,1074.217407,-227.486298,-260.727264,316.376709,1268.655884,1172.833008,587.878113,623.980225
33,1905.607544,-3359.859863,-1752.450684,-295.145874,-2491.301025,288.829437,-3400.602051,-763.026978,-1897.854248,3889.387451,3853.796387,-3267.397217,1573.055664,-218.189560,306.674957,2099.800781,2191.207764,-2095.259766,-1672.823730,-2332.887695,-37.070709,-168.681030,1392.298340,455.776093,953.675537,1107.586182,2903.428955,183.142456,3138.177002,24.706909,-1659.203735,511.628906,-12.680511,-457.808685,-2787.979004,-1862.784912,373.980927,1220.663330,2369.681641,-1838.985352,237.083740,-128.832092,-1478.982300,-1643.156006,3648.790039,985.294434,-220.634644,-1395.013428,934.041504,-414.472534,-1042.155518,-1704.253296,2686.395752,1180.172119,-2018.774048,17.216011,3093.395020,20.728516,0.719116,2516.679688,-2474.852783,-4047.614502,2422.363037,639.981934,1895.775391,3565.474365,-1595.348389,2453.151855,229.756012,768.955811,1721.510010,-1111.923828,-3136.335449,453.877747,2162.602051,-1670.529541,-3553.920654,1734.885010,2446.444336,-1764.686279,-2022.721191,-1327.580933,-1754.339355,2083.880127,-887.222595,1679.120239,1021.631287,-542.854187,2384.422119,3241.998047,-648.229126,1982.695312,3337.802979,2474.811523,4117.600586,1363.136230
34,3821.249268,-1919.533936,6756.058594,-2604.047607,1488.473145,-261.312225,1314.525513,-228.623352,1579.606079,-4225.175781,3629.409668,-7.920654,-3116.897217,1421.799072,1486.248413,-2140.193604,-4511.133301,-4535.843262,-1473.758789,1837.023193,264.508667,-3676.399902,-1048.727295,-1915.378906,1102.249878,3155.463135,678.501465,-2001.429688,5279.750000,-2777.142090,-3167.520996,2309.394287,1006.190674,2034.608643,-211.861328,-4405.318848,2433.305176,4853.642090,-242.610962,-5207.422852,3785.370850,-1738.536377,-197.981812,-1469.119629,1007.359619,2815.865234,2455.676758,-5296.285645,1813.098389,-74.755615,-2381.971191,2594.049072,4940.308594,-2432.431152,-1461.315430,-6028.505859,3760.733398,-5053.996582,-1500.284790,2505.215088,-2322.166260,-7092.668457,5415.242188,2760.069336,-2430.704590,-1465.224976,-999.500671,-2812.037354,3347.940186,4481.660156,5534.417969,-18.559570,-3128.603760,-4987.347168,4630.899414,-5160.013672,6111.362305,1662.568115,-5013.476562,-1881.474976,1726.674561,-3052.879883,-6439.105469,-2686.518555,8377.058594,10546.541992,2772.460205,-4154.114746,2109.520752,5018.853516,3368.184326,-748.880371,184.155762,5141.120605,8058.180664,4839.465332
35,2202.771240,-2157.080811,-1049.489136,-2157.239502,-468.390167,1106.051758,-2132.576172,-213.932083,-3457.498047,2099.512939,1070.825806,-2780.158691,650.799866,-1742.383789,441.315155,-472.211975,1238.251221,-3277.703369,-339.164276,-3031.939209,-1477.360352,1183.401611,866.241394,-1003.167297,-2332.237793,-7.392151,759.702637,-820.024841,193.617340,-127.632378,-1402.006714,-344.387054,98.049850,791.083618,-1918.167114,-1790.183105,-1668.416870,812.878723,-1335.043823,-364.538483,763.511414,-3770.415771,838.321655,-1232.231689,1713.323364,-195.189407,61.821163,51.440136,-20.892389,-387.211945,1132.809814,-1974.532959,3648.364258,-3221.458496,-1642.524048,443.350281,3950.567383,-1246.961426,-1807.760132,1665.488892,-716.478394,-3185.558105,643.223145,1679.432007,175.006973,-198.446808,-463.420258,504.617035,2267.380127,2379.008057,2858.975586,-3461.221436,-1951.747437,335.454773,348.819733,-2408.619141,476.027985,356.405945,-3100.068604,-4242.337402,-1830.320679,35.885056,-627.899109,3055.626465,1250.654907,-725.345276,1126.721191,-4121.933594,917.108093,800.959473,-2458.543457,1706.959595,4404.807617,2019.348633,1019.970947,1801.946655
36,994.895813,-914.562439,-605.862366,-1500.507080,-1043.313721,-213.351868,-1383.365845,-300.528656,-1325.614990,533.714905,400.855255,-1534.276245,331.484955,-808.960815,985.109802,295.090851,687.319763,-1721.269043,-526.168701,-886.823181,-217.387558,870.334900,727.507935,28.023977,-1294.635132,1015.218079,846.260132,-104.385925,143.350647,-137.916000,13.095473,-243.129547,716.221069,921.461060,-1058.726318,-1555.085449,-551.012085,1527.505127,679.515747,0.719503,589.621399,-1627.147461,239.132004,-1119.588013,749.770081,-189.671280,-672.909424,391.840759,322.841766,-50.872406,-68.490265,-301.806488,1864.803101,-1216.461060,-506.792725,-465.103149,2269.015137,-406.557526,-1622.385986,1629.591675,-37.648899,-2175.270996,908.792786,1078.389526,-723.558350,-77.925606,-1394.990356,1212.032959,760.021912,588.103882,1390.147461,-2454.134521,-1266.841309,215.704132,-408.856049,-1117.887939,-502.384430,-221.451767,-1373.347778,-3035.535889,-947.751770,-6.392997,-683.106567,1416.560181,158.684525,50.486706,1112.297729,-2677.473389,879.195435,215.092102,-688.983765,1133.456909,2410.955078,1565.857666,1941.200806,831.887329
37,1718.994507,128.546570,-816.258057,-2316.329102,-395.196686,34.640907,-2160.548096,42.229855,-829.545837,75.008102,935.554626,-1561.103882,969.986023,-153.775681,98.191658,-256.675903,1814.745117,-2153.244629,1105.794434,-1258.964966,-146.245392,1859.594482,615.750854,-394.539337,-2440.187500,151.287170,1495.067017,-1224.526367,0.384915,-1608.684448,-803.887329,-1079.361084,600.645264,244.885025,-2076.927002,-2161.523438,-1169.788940,2159.750000,376.307892,-492.517395,1006.838806,-2167.366455,819.290100,-924.097534,1292.619629,-325.374329,-419.095673,242.746170,486.870850,-776.269958,44.860607,-460.825409,1972.864868,-1568.219971,398.568481,-155.168015,2290.330322,-1066.338135,-2391.190674,1700.963257,-1055.910767,-2921.876953,1143.328979,934.146057,-322.161316,873.052917,-319.677582,1996.145874,965.485901,964.411194,1600.928467,-3084.002686,-499.289001,1146.319458,-1115.764404,-1986.403442,268.952148,-734.363525,-2220.140381,-5077.217773,-850.247925,-625.441589,-13.113863,1990.838867,373.496765,455.728180,1229.660645,-3590.797607,1399.097290,34.966377,-1566.803955,920.082947,3674.510498,2266.110840,2276.296387,693.068420
